side,clamp,cut_primary,ratio_bucket,gap_bucket,exit_gap_bucket,depth_bucket,rank_bucket,keys,eval_mass,rescued_keys,rescued_mass,drawres_keys,drawres_mass,dead_keys,dead_mass,resbefore_keys,resbefore_mass
OR,1,1,4,4,0,2,2,8,2971,0,0,0,0,8,2971,0,0
OR,1,1,3,5,0,2,2,1,495,0,0,0,0,1,495,0,0
OR,1,1,4,5,0,2,2,15,7119,0,0,0,0,15,7119,0,0
OR,1,1,0,0,1,2,2,69,24428,1,1311,0,0,68,23117,0,0
OR,1,1,0,1,1,2,2,12,4442,0,0,0,0,12,4442,0,0
OR,1,1,1,1,1,2,2,5,1369,0,0,0,0,5,1369,0,0
OR,1,1,1,2,1,2,2,3,1002,0,0,0,0,3,1002,0,0
OR,1,1,2,2,1,2,2,1,542,0,0,0,0,1,542,0,0
OR,1,1,1,3,1,2,2,1,545,0,0,0,0,1,545,0,0
OR,1,1,2,3,1,2,2,4,1526,0,0,0,0,4,1526,0,0
OR,1,1,1,4,1,2,2,4,2093,0,0,0,0,4,2093,0,0
OR,1,1,2,4,1,2,2,7,3720,0,0,0,0,7,3720,0,0
OR,1,1,3,4,1,2,2,7,3755,0,0,0,0,7,3755,0,0
OR,1,1,2,5,1,2,2,1,812,0,0,0,0,1,812,0,0
OR,1,1,3,5,1,2,2,3,2651,0,0,0,0,3,2651,0,0
OR,1,1,4,5,1,2,2,1,459,0,0,0,0,1,459,0,0
OR,1,1,0,0,2,2,2,63,18311,0,0,0,0,63,18311,0,0
OR,1,1,0,1,2,2,2,32,13638,0,0,0,0,32,13638,0,0
OR,1,1,0,2,2,2,2,8,4529,0,0,0,0,8,4529,0,0
OR,1,1,0,3,2,2,2,4,4112,0,0,0,0,4,4112,0,0
OR,1,1,1,3,2,2,2,5,2200,0,0,0,0,5,2200,0,0
OR,1,1,2,3,2,2,2,1,18145,1,18145,0,0,0,0,0,0
OR,1,1,1,4,2,2,2,7,4296,0,0,0,0,7,4296,0,0
OR,1,1,2,4,2,2,2,7,6375,0,0,0,0,7,6375,0,0
OR,1,1,3,5,2,2,2,3,1394,0,0,0,0,3,1394,0,0
OR,1,1,0,0,3,2,2,87,23323,0,0,0,0,87,23323,0,0
OR,1,1,0,1,3,2,2,26,8913,0,0,0,0,26,8913,0,0
OR,1,1,0,2,3,2,2,8,4320,0,0,0,0,8,4320,0,0
OR,1,1,0,3,3,2,2,2,1225,0,0,0,0,2,1225,0,0
OR,1,1,1,3,3,2,2,5,2775,0,0,0,0,5,2775,0,0
OR,1,1,1,4,3,2,2,9,4867,0,0,0,0,9,4867,0,0
OR,1,1,2,4,3,2,2,9,3960,0,0,0,0,9,3960,0,0
OR,1,1,2,5,3,2,2,2,1404,0,0,0,0,2,1404,0,0
OR,1,1,3,5,3,2,2,2,1122,0,0,0,0,2,1122,0,0
OR,1,1,0,0,4,2,2,122,80955,0,0,0,0,122,80955,0,0
AND,1,1,0,1,4,2,2,2,192,0,0,0,0,2,192,0,0
OR,1,1,0,1,4,2,2,131,60155,0,0,0,0,131,60155,0,0
OR,1,1,0,2,4,2,2,60,30668,0,0,0,0,60,30668,0,0
AND,1,1,0,3,4,2,2,1,421,0,0,0,0,1,421,0,0
OR,1,1,0,3,4,2,2,41,37082,0,0,0,0,41,37082,0,0
OR,1,1,1,3,4,2,2,6,2413,0,0,0,0,6,2413,0,0
AND,1,1,0,4,4,2,2,1,185,0,0,0,0,1,185,0,0
OR,1,1,0,4,4,2,2,7,5381,0,0,0,0,7,5381,0,0
OR,1,1,1,4,4,2,2,76,50167,0,0,0,0,76,50167,0,0
OR,1,1,2,4,4,2,2,4,1922,0,0,0,0,4,1922,0,0
AND,1,1,1,5,4,2,2,2,990,0,0,0,0,2,990,0,0
OR,1,1,2,5,4,2,2,19,16799,0,0,0,0,19,16799,0,0
OR,1,1,3,5,4,2,2,1,592,0,0,0,0,1,592,0,0
AND,0,0,0,0,5,2,2,1412668,41739356,246,1395260,0,0,1412422,40344096,0,0
OR,0,0,0,0,5,2,2,107519,21035878,1415,3034082,0,0,106092,18000868,12,928
AND,1,0,0,0,5,2,2,56376,1347088,2,41414,0,0,56374,1305674,0,0
OR,1,0,0,0,5,2,2,35120,7190877,660,820575,0,0,34452,6369370,8,932
OR,1,1,0,0,5,2,2,55,29969,2,892,0,0,53,29077,0,0
AND,1,0,0,1,5,2,2,1,6,0,0,0,0,1,6,0,0
AND,1,1,0,1,5,2,2,9,472,0,0,0,0,9,472,0,0
OR,1,1,0,1,5,2,2,85,44195,0,0,0,0,85,44195,0,0
OR,0,0,1,1,5,2,2,3,2208,0,0,0,0,3,2208,0,0
OR,1,0,1,1,5,2,2,34,24071,0,0,0,0,34,24071,0,0
OR,1,1,1,1,5,2,2,9,5006,0,0,0,0,9,5006,0,0
OR,0,0,2,1,5,2,2,1,257,0,0,0,0,1,257,0,0
OR,1,0,2,1,5,2,2,2,875,0,0,0,0,2,875,0,0
OR,1,1,2,1,5,2,2,9,6359,2,4333,0,0,7,2026,0,0
OR,0,0,3,1,5,2,2,10,25192,1,558,0,0,9,24634,0,0
OR,1,0,3,1,5,2,2,8,10006,0,0,0,0,8,10006,0,0
AND,1,1,0,2,5,2,2,15,2206,0,0,0,0,15,2206,0,0
OR,1,1,0,2,5,2,2,76,43737,0,0,0,0,76,43737,0,0
OR,1,0,1,2,5,2,2,1,537,0,0,0,0,1,537,0,0
OR,1,1,1,2,5,2,2,3,1271,0,0,0,0,3,1271,0,0
OR,0,0,2,2,5,2,2,1,1058,0,0,0,0,1,1058,0,0
OR,1,0,2,2,5,2,2,4,2070,0,0,0,0,4,2070,0,0
OR,1,1,2,2,5,2,2,7,2682,0,0,0,0,7,2682,0,0
OR,0,0,3,2,5,2,2,13,10097,0,0,0,0,13,10097,0,0
OR,1,0,3,2,5,2,2,19,11236,1,440,0,0,18,10796,0,0
OR,1,1,3,2,5,2,2,28,8634,1,422,0,0,27,8212,0,0
OR,0,0,4,2,5,2,2,11,5695,0,0,0,0,11,5695,0,0
OR,1,0,4,2,5,2,2,10,7198,2,2060,0,0,8,5138,0,0
AND,1,1,0,3,5,2,2,33,8888,0,0,0,0,33,8888,0,0
OR,1,1,0,3,5,2,2,61,36608,0,0,0,0,61,36608,0,0
OR,1,0,1,3,5,2,2,7,4672,0,0,0,0,7,4672,0,0
OR,1,0,2,3,5,2,2,1,650,0,0,0,0,1,650,0,0
OR,1,1,2,3,5,2,2,4,1504,0,0,0,0,4,1504,0,0
OR,0,0,3,3,5,2,2,1,301,0,0,0,0,1,301,0,0
OR,1,0,3,3,5,2,2,37,12653,1,900,0,0,36,11753,0,0
OR,1,1,3,3,5,2,2,91,28132,0,0,0,0,91,28132,0,0
OR,0,0,4,3,5,2,2,2,1346,0,0,0,0,2,1346,0,0
OR,1,0,4,3,5,2,2,11,29906,1,23172,0,0,10,6734,0,0
AND,1,0,0,4,5,2,2,2,209,0,0,0,0,2,209,0,0
AND,1,1,0,4,5,2,2,44,7061,1,15,0,0,43,7046,0,0
OR,1,1,0,4,5,2,2,16,13334,0,0,0,0,16,13334,0,0
OR,0,0,1,4,5,2,2,1,868,0,0,0,0,1,868,0,0
OR,1,0,1,4,5,2,2,1,1106,0,0,0,0,1,1106,0,0
OR,1,1,1,4,5,2,2,18,11801,0,0,0,0,18,11801,0,0
OR,1,1,2,4,5,2,2,3,2056,0,0,0,0,3,2056,0,0
OR,1,0,3,4,5,2,2,12,7404,0,0,0,0,12,7404,0,0
OR,1,1,3,4,5,2,2,12,10827,0,0,0,0,12,10827,0,0
OR,0,0,4,4,5,2,2,5,2953,0,0,0,0,5,2953,0,0
OR,1,0,4,4,5,2,2,246,152484,9,20610,0,0,237,131874,0,0
OR,1,1,4,4,5,2,2,134,98319,2,2906,0,0,132,95413,0,0
AND,1,1,0,5,5,2,2,1,3,0,0,0,0,1,3,0,0
AND,0,0,1,5,5,2,2,1,630,0,0,0,0,1,630,0,0
AND,1,1,1,5,5,2,2,13,7256,0,0,0,0,13,7256,0,0
AND,0,0,2,5,5,2,2,1,686,0,0,0,0,1,686,0,0
AND,1,1,2,5,5,2,2,8,558,0,0,0,0,8,558,0,0
OR,0,0,3,5,5,2,2,1,1017,0,0,0,0,1,1017,0,0
OR,1,0,3,5,5,2,2,1,734,0,0,0,0,1,734,0,0
AND,1,1,3,5,5,2,2,1,84,0,0,0,0,1,84,0,0
OR,1,1,3,5,5,2,2,3,2585,0,0,0,0,3,2585,0,0
OR,0,0,4,5,5,2,2,2,1574,0,0,0,0,2,1574,0,0
OR,1,0,4,5,5,2,2,125,91438,3,11875,0,0,122,79563,0,0
OR,1,1,4,5,5,2,2,73,84975,2,1092,0,0,71,83883,0,0
AND,0,0,5,5,5,2,2,8,790,0,0,0,0,8,790,0,0
AND,1,0,5,5,5,2,2,303,39610,4,2664,0,0,299,36946,0,0
OR,1,0,5,5,5,2,2,37,26899,2,9048,0,0,35,17851,0,0
OR,1,1,0,0,0,3,2,26,10267,1,581,0,0,25,9686,0,0
OR,1,1,0,1,0,3,2,5,1763,0,0,0,0,5,1763,0,0
OR,1,1,1,1,0,3,2,24,7945,0,0,0,0,24,7945,0,0
OR,1,1,1,2,0,3,2,1,221,0,0,0,0,1,221,0,0
OR,1,1,2,2,0,3,2,14,5594,0,0,0,0,14,5594,0,0
OR,1,1,2,3,0,3,2,14,4118,0,0,0,0,14,4118,0,0
OR,1,1,3,3,0,3,2,10,3006,0,0,0,0,10,3006,0,0
OR,1,1,3,4,0,3,2,11,9345,0,0,0,0,11,9345,0,0
OR,1,1,4,4,0,3,2,1,780,0,0,0,0,1,780,0,0
OR,1,1,4,5,0,3,2,6,4417,0,0,0,0,6,4417,0,0
OR,1,1,0,0,1,3,2,30,8997,0,0,0,0,30,8997,0,0
OR,1,1,0,1,1,3,2,1,263,0,0,0,0,1,263,0,0
OR,1,1,1,1,1,3,2,9,2747,0,0,0,0,9,2747,0,0
OR,1,1,2,2,1,3,2,2,1182,0,0,0,0,2,1182,0,0
OR,1,1,2,3,1,3,2,8,2971,0,0,0,0,8,2971,0,0
OR,1,1,3,4,1,3,2,10,8138,0,0,0,0,10,8138,0,0
OR,1,1,4,5,1,3,2,1,611,0,0,0,0,1,611,0,0
OR,1,1,0,0,2,3,2,26,6818,0,0,0,0,26,6818,0,0
OR,1,1,0,1,2,3,2,6,1547,0,0,0,0,6,1547,0,0
OR,1,1,3,4,2,3,2,1,335,0,0,0,0,1,335,0,0
OR,1,1,0,0,3,3,2,27,6223,0,0,0,0,27,6223,0,0
OR,1,1,0,1,3,3,2,7,2151,0,0,0,0,7,2151,0,0
OR,1,1,0,2,3,3,2,3,773,0,0,0,0,3,773,0,0
OR,1,1,1,2,3,3,2,1,184,0,0,0,0,1,184,0,0
OR,1,1,2,4,3,3,2,4,2327,0,0,0,0,4,2327,0,0
OR,1,1,0,0,4,3,2,11,3447,0,0,0,0,11,3447,0,0
OR,1,1,0,1,4,3,2,12,5239,0,0,0,0,12,5239,0,0
OR,1,1,0,2,4,3,2,17,8921,0,0,0,0,17,8921,0,0
OR,1,1,0,3,4,3,2,1,565,0,0,0,0,1,565,0,0
OR,1,1,1,3,4,3,2,6,1947,0,0,0,0,6,1947,0,0
OR,1,1,1,4,4,3,2,4,3313,0,0,0,0,4,3313,0,0
OR,1,1,2,4,4,3,2,2,1030,0,0,0,0,2,1030,0,0
OR,1,1,2,5,4,3,2,1,480,0,0,0,0,1,480,0,0
OR,1,1,3,5,4,3,2,2,1029,0,0,0,0,2,1029,0,0
AND,0,0,0,0,5,3,2,219832,5904386,108,380127,0,0,219724,5524259,0,0
OR,0,0,0,0,5,3,2,11164,2508156,373,653374,0,0,10789,1854669,2,113
AND,1,0,0,0,5,3,2,5923,247733,3,16920,0,0,5920,230813,0,0
OR,1,0,0,0,5,3,2,7250,1957760,499,488164,0,0,6749,1469541,2,55
OR,1,1,0,0,5,3,2,112,39923,1,309,0,0,111,39614,0,0
OR,1,1,0,1,5,3,2,8,2480,0,0,0,0,8,2480,0,0
OR,1,0,1,1,5,3,2,3,1804,0,0,0,0,3,1804,0,0
OR,1,1,1,1,5,3,2,11,2578,0,0,0,0,11,2578,0,0
OR,1,0,2,1,5,3,2,6,37221,1,31650,0,0,5,5571,0,0
OR,1,1,2,1,5,3,2,24,6553,0,0,0,0,24,6553,0,0
OR,0,0,3,1,5,3,2,4,4846,1,1431,0,0,3,3415,0,0
OR,1,0,3,1,5,3,2,1,194,0,0,0,0,1,194,0,0
AND,1,1,0,2,5,3,2,1,72,0,0,0,0,1,72,0,0
OR,1,1,0,2,5,3,2,1,376,0,0,0,0,1,376,0,0
OR,1,0,2,2,5,3,2,2,695,0,0,0,0,2,695,0,0
OR,1,1,2,2,5,3,2,22,7647,0,0,0,0,22,7647,0,0
OR,1,0,3,2,5,3,2,16,7350,0,0,0,0,16,7350,0,0
OR,1,1,3,2,5,3,2,36,17998,1,1081,0,0,35,16917,0,0
OR,1,0,4,2,5,3,2,2,526,0,0,0,0,2,526,0,0
OR,1,0,2,3,5,3,2,2,771,0,0,0,0,2,771,0,0
OR,1,1,2,3,5,3,2,2,537,0,0,0,0,2,537,0,0
OR,1,0,3,3,5,3,2,20,30710,2,1261,0,0,18,29449,0,0
OR,1,1,3,3,5,3,2,30,15526,2,4358,0,0,28,11168,0,0
OR,1,0,4,3,5,3,2,5,2764,0,0,0,0,5,2764,0,0
AND,1,1,0,4,5,3,2,2,70,0,0,0,0,2,70,0,0
OR,1,1,0,4,5,3,2,1,645,0,0,0,0,1,645,0,0
OR,1,1,1,4,5,3,2,1,800,0,0,0,0,1,800,0,0
OR,1,0,3,4,5,3,2,2,5710,0,0,0,0,2,5710,0,0
OR,1,1,3,4,5,3,2,14,27357,0,0,0,0,14,27357,0,0
OR,1,0,4,4,5,3,2,50,35130,4,1877,0,0,46,33253,0,0
OR,1,1,4,4,5,3,2,24,17521,2,1161,0,0,22,16360,0,0
AND,1,1,0,5,5,3,2,2,33,0,0,0,0,2,33,0,0
OR,1,0,3,5,5,3,2,1,778,0,0,0,0,1,778,0,0
OR,1,0,4,5,5,3,2,3,5643,0,0,0,0,3,5643,0,0
OR,1,1,4,5,5,3,2,24,83690,1,489,0,0,23,83201,0,0
AND,0,0,5,5,5,3,2,1,5,0,0,0,0,1,5,0,0
AND,1,0,5,5,5,3,2,15,1337,1,6,0,0,14,1331,0,0
OR,1,0,5,5,5,3,2,1,530,0,0,0,0,1,530,0,0
OR,1,1,0,0,0,4,2,33,12583,0,0,0,0,33,12583,0,0
OR,1,1,1,1,0,4,2,27,9492,0,0,0,0,27,9492,0,0
OR,1,1,2,2,0,4,2,24,21326,0,0,0,0,24,21326,0,0
OR,1,1,2,3,0,4,2,7,2362,0,0,0,0,7,2362,0,0
OR,1,1,3,3,0,4,2,19,10778,0,0,0,0,19,10778,0,0
OR,1,1,3,4,0,4,2,10,28216,0,0,0,0,10,28216,0,0
OR,1,1,4,4,0,4,2,2,1162,0,0,0,0,2,1162,0,0
OR,1,1,4,5,0,4,2,6,7782,0,0,0,0,6,7782,0,0
OR,1,1,0,0,1,4,2,23,8829,0,0,0,0,23,8829,0,0
OR,1,1,1,1,1,4,2,8,3239,0,0,0,0,8,3239,0,0
OR,1,1,2,2,1,4,2,7,3536,1,228,0,0,6,3308,0,0
OR,1,1,2,3,1,4,2,8,3439,0,0,0,0,8,3439,0,0
OR,1,1,3,4,1,4,2,6,4857,0,0,0,0,6,4857,0,0
OR,1,1,4,5,1,4,2,2,1261,0,0,0,0,2,1261,0,0
OR,1,1,0,0,2,4,2,7,1899,0,0,0,0,7,1899,0,0
OR,1,1,0,1,2,4,2,5,1440,0,0,0,0,5,1440,0,0
OR,1,1,1,2,2,4,2,2,545,0,0,0,0,2,545,0,0
OR,1,1,0,0,3,4,2,39,14769,0,0,0,0,39,14769,0,0
OR,1,1,0,1,3,4,2,10,6221,0,0,0,0,10,6221,0,0
OR,1,1,0,0,4,4,2,3,621,0,0,0,0,3,621,0,0
OR,1,1,0,1,4,4,2,1,355,0,0,0,0,1,355,0,0
AND,0,0,0,0,5,4,2,91466,1887254,35,163408,0,0,91431,1723846,0,0
OR,0,0,0,0,5,4,2,597,788612,105,402869,0,0,492,385743,0,0
AND,1,0,0,0,5,4,2,2476,42812,0,0,0,0,2476,42812,0,0
OR,1,0,0,0,5,4,2,2681,1541273,248,671371,0,0,2430,869669,3,233
OR,1,1,0,0,5,4,2,88,90410,6,5149,0,0,81,85015,1,246
OR,1,0,1,1,5,4,2,1,341,0,0,0,0,1,341,0,0
OR,1,1,1,1,5,4,2,20,21987,1,15847,0,0,19,6140,0,0
OR,1,0,2,1,5,4,2,3,2325,1,1626,0,0,2,699,0,0
OR,1,1,2,1,5,4,2,59,26840,1,628,0,0,58,26212,0,0
OR,1,0,3,1,5,4,2,2,1246,2,1246,0,0,0,0,0,0
OR,1,1,2,2,5,4,2,6,7415,0,0,0,0,6,7415,0,0
OR,1,0,3,2,5,4,2,4,5221,0,0,0,0,4,5221,0,0
OR,1,1,3,2,5,4,2,50,32836,0,0,0,0,50,32836,0,0
OR,1,0,4,2,5,4,2,6,3834,1,2544,0,0,5,1290,0,0
OR,1,1,2,3,5,4,2,1,1604,0,0,0,0,1,1604,0,0
OR,1,0,3,3,5,4,2,1,435,0,0,0,0,1,435,0,0
OR,1,1,3,3,5,4,2,28,12185,0,0,0,0,28,12185,0,0
OR,1,0,4,3,5,4,2,5,2398,1,471,0,0,4,1927,0,0
AND,0,0,0,4,5,4,2,1,271,0,0,0,0,1,271,0,0
OR,1,0,3,4,5,4,2,2,3986,0,0,0,0,2,3986,0,0
OR,1,1,3,4,5,4,2,2,1352,0,0,0,0,2,1352,0,0
OR,1,0,4,4,5,4,2,8,4686,1,1306,0,0,7,3380,0,0
OR,1,1,4,4,5,4,2,18,12848,0,0,0,0,18,12848,0,0
AND,1,1,0,5,5,4,2,1,2,0,0,0,0,1,2,0,0
AND,1,0,2,5,5,4,2,1,2,0,0,0,0,1,2,0,0
OR,1,1,3,5,5,4,2,1,944,1,944,0,0,0,0,0,0
OR,1,1,4,5,5,4,2,11,12475,1,816,0,0,10,11659,0,0
AND,1,0,5,5,5,4,2,7,20,0,0,0,0,7,20,0,0
OR,1,0,5,5,5,4,2,1,32431,0,0,0,0,1,32431,0,0
OR,1,1,0,0,0,5,2,7,2821,0,0,0,0,7,2821,0,0
OR,1,1,1,1,0,5,2,8,4087,0,0,0,0,8,4087,0,0
OR,1,1,2,2,0,5,2,5,4541,0,0,0,0,5,4541,0,0
OR,1,1,3,3,0,5,2,3,1220,0,0,0,0,3,1220,0,0
OR,1,1,3,4,0,5,2,6,3696,0,0,0,0,6,3696,0,0
OR,1,1,4,5,0,5,2,1,1634,0,0,0,0,1,1634,0,0
OR,1,1,0,0,1,5,2,9,2328,0,0,0,0,9,2328,0,0
OR,1,1,2,2,1,5,2,2,1103,0,0,0,0,2,1103,0,0
OR,1,1,2,3,1,5,2,1,323,0,0,0,0,1,323,0,0
OR,1,1,3,4,1,5,2,3,2461,0,0,0,0,3,2461,0,0
OR,1,1,3,5,1,5,2,1,675,0,0,0,0,1,675,0,0
OR,1,1,4,5,1,5,2,1,780,0,0,0,0,1,780,0,0
OR,1,1,0,0,2,5,2,1,256,0,0,0,0,1,256,0,0
OR,1,1,0,1,2,5,2,1,495,0,0,0,0,1,495,0,0
OR,1,1,0,0,3,5,2,39,8395,0,0,0,0,39,8395,0,0
OR,1,1,2,4,3,5,2,1,416,0,0,0,0,1,416,0,0
AND,0,0,0,0,5,5,2,12512,319693,13,40053,0,0,12499,279640,0,0
OR,0,0,0,0,5,5,2,98,228377,40,181609,0,0,58,46768,0,0
AND,1,0,0,0,5,5,2,99,2172,0,0,0,0,99,2172,0,0
OR,1,0,0,0,5,5,2,652,734948,105,504697,0,0,547,230251,0,0
OR,1,1,0,0,5,5,2,22,20377,2,699,0,0,20,19678,0,0
OR,1,1,1,1,5,5,2,10,2220,0,0,0,0,10,2220,0,0
OR,1,0,2,1,5,5,2,1,1069,0,0,0,0,1,1069,0,0
OR,1,1,2,1,5,5,2,21,32640,1,3060,0,0,20,29580,0,0
OR,0,0,3,1,5,5,2,1,122,1,122,0,0,0,0,0,0
OR,1,0,3,1,5,5,2,1,171,0,0,0,0,1,171,0,0
OR,1,1,2,2,5,5,2,1,709,0,0,0,0,1,709,0,0
OR,1,1,3,2,5,5,2,14,8583,3,2058,0,0,11,6525,0,0
OR,0,0,4,2,5,5,2,2,9263,2,9263,0,0,0,0,0,0
OR,1,1,3,3,5,5,2,9,7206,0,0,0,0,9,7206,0,0
OR,1,0,4,3,5,5,2,2,13407,0,0,0,0,2,13407,0,0
OR,1,1,4,4,5,5,2,14,18840,0,0,0,0,14,18840,0,0
OR,1,1,4,5,5,5,2,5,3502,0,0,0,0,5,3502,0,0
AND,1,0,5,5,5,5,2,1,10324,1,10324,0,0,0,0,0,0
OR,1,1,0,0,0,6,2,2,324,0,0,0,0,2,324,0,0
OR,1,1,1,1,0,6,2,12,2180,0,0,0,0,12,2180,0,0
OR,1,1,2,2,0,6,2,2,372,0,0,0,0,2,372,0,0
AND,1,1,2,4,0,6,2,1,64,0,0,0,0,1,64,0,0
OR,1,1,0,0,1,6,2,9,1057,0,0,0,0,9,1057,0,0
OR,1,1,1,1,1,6,2,1,267,0,0,0,0,1,267,0,0
OR,1,1,0,0,3,6,2,20,3253,0,0,0,0,20,3253,0,0
OR,1,1,0,1,3,6,2,1,346,0,0,0,0,1,346,0,0
AND,0,0,0,0,5,6,2,1937,12769,3,16,0,0,1934,12753,0,0
OR,0,0,0,0,5,6,2,53,18501,25,11728,0,0,28,6773,0,0
OR,1,0,0,0,5,6,2,508,1241350,263,1185379,0,0,245,55971,0,0
OR,1,1,0,0,5,6,2,28,5169,0,0,0,0,28,5169,0,0
OR,1,1,1,1,5,6,2,2,368,1,156,0,0,1,212,0,0
OR,1,1,2,1,5,6,2,22,2664,0,0,0,0,22,2664,0,0
AND,0,0,1,4,5,6,2,4,638,0,0,0,0,4,638,0,0
AND,0,0,0,0,5,0,3,2,10760,0,0,0,0,2,10760,0,0
AND,1,0,0,0,5,0,3,1,4429,0,0,0,0,1,4429,0,0
AND,1,1,6,6,5,0,3,1,1408,0,0,0,0,1,1408,0,0
AND,1,1,6,6,0,1,3,6,2799,1,873,0,0,5,1926,0,0
AND,1,1,6,6,1,1,3,8,2087,0,0,0,0,8,2087,0,0
AND,1,1,6,6,2,1,3,10,6966,3,4948,0,0,7,2018,0,0
AND,1,1,6,6,3,1,3,9,3516,1,766,1,553,7,2197,0,0
AND,1,1,6,6,4,1,3,49,72411,7,7707,1,1595,41,63109,0,0
AND,0,0,0,0,5,1,3,6076,326945,1,46,0,0,6075,326899,0,0
AND,1,0,0,0,5,1,3,188,4471,0,0,0,0,188,4471,0,0
AND,1,1,0,3,5,1,3,1,361,0,0,0,0,1,361,0,0
AND,1,0,5,5,5,1,3,2,45,0,0,0,0,2,45,0,0
AND,1,0,6,6,5,1,3,52,135812,10,73853,1,882,41,61077,0,0
AND,1,1,6,6,5,1,3,5378,5889096,1053,2188375,5,24298,4313,3676070,7,353
OR,1,1,6,6,5,1,3,3,60,0,0,0,0,3,60,0,0
AND,1,1,6,6,0,2,3,26,16413,10,6308,0,0,16,10105,0,0
AND,1,1,6,6,1,2,3,26,13029,10,2813,0,0,16,10216,0,0
AND,1,1,6,6,2,2,3,10,47477,5,45585,0,0,5,1892,0,0
AND,1,1,6,6,3,2,3,26,26272,16,16836,0,0,10,9436,0,0
AND,1,1,6,6,4,2,3,96,108860,44,41551,2,19033,50,48276,0,0
OR,1,1,6,6,4,2,3,10,3162,0,0,0,0,10,3162,0,0
AND,0,0,0,0,5,2,3,8684,195988,9,17356,0,0,8675,178632,0,0
AND,1,0,0,0,5,2,3,302,4413,0,0,0,0,302,4413,0,0
AND,1,1,0,1,5,2,3,1,6,0,0,0,0,1,6,0,0
AND,1,1,0,2,5,2,3,1,193,0,0,0,0,1,193,0,0
AND,0,0,0,3,5,2,3,1,8,0,0,0,0,1,8,0,0
AND,1,1,0,3,5,2,3,2,698,0,0,0,0,2,698,0,0
AND,1,1,0,4,5,2,3,1,182,0,0,0,0,1,182,0,0
AND,0,0,5,5,5,2,3,1,2146,1,2146,0,0,0,0,0,0
AND,1,0,5,5,5,2,3,1,2,0,0,0,0,1,2,0,0
AND,1,0,6,6,5,2,3,582,208481,6,25338,1,558,575,182585,0,0
AND,1,1,6,6,5,2,3,6004,4974453,1315,1352650,25,54201,4655,3566952,9,650
OR,1,1,6,6,5,2,3,88,28912,1,472,0,0,87,28440,0,0
AND,1,1,6,6,0,3,3,21,13295,5,6521,1,33,13,6563,2,178
AND,1,1,6,6,1,3,3,21,24894,7,7404,2,14893,11,2306,1,291
AND,1,1,6,6,2,3,3,16,18200,6,1956,0,0,10,16244,0,0
AND,1,1,6,6,3,3,3,21,16919,5,4126,3,5161,13,7632,0,0
AND,1,1,6,6,4,3,3,96,144889,23,13382,4,35866,64,94747,5,894
OR,1,1,6,6,4,3,3,5,561,0,0,0,0,5,561,0,0
AND,0,0,0,0,5,3,3,1251,32105,14,5232,0,0,1237,26873,0,0
AND,1,0,0,0,5,3,3,69,840,1,270,0,0,68,570,0,0
AND,1,1,0,2,5,3,3,2,204,0,0,0,0,2,204,0,0
AND,1,0,6,6,5,3,3,847,335720,22,38093,11,29008,807,266361,7,2258
AND,1,1,6,6,5,3,3,2368,2807141,486,724466,84,95557,1764,1962144,34,24974
OR,1,1,6,6,5,3,3,87,7528,1,61,0,0,86,7467,0,0
AND,1,1,6,6,0,4,3,30,14902,3,4194,1,566,26,10142,0,0
AND,1,1,6,6,1,4,3,51,50176,9,21840,1,1479,41,26857,0,0
AND,1,1,6,6,2,4,3,27,20299,11,12300,1,1010,15,6989,0,0
AND,1,1,6,6,3,4,3,23,114575,9,109070,0,0,14,5505,0,0
AND,1,1,6,6,4,4,3,126,67996,31,21134,2,1057,93,45805,0,0
AND,0,0,0,0,5,4,3,941,38124,11,22,0,0,929,38098,1,4
AND,1,0,0,0,5,4,3,68,494,0,0,0,0,68,494,0,0
AND,1,0,6,6,5,4,3,1337,340050,21,110595,9,7933,1305,220801,2,721
AND,1,1,6,6,5,4,3,2009,2144579,289,831253,50,44020,1656,1266080,14,3226
OR,1,1,6,6,5,4,3,1,15,0,0,0,0,1,15,0,0
AND,1,1,6,6,0,5,3,27,13008,5,1129,0,0,22,11879,0,0
AND,1,1,6,6,1,5,3,21,21373,9,13251,0,0,12,8122,0,0
AND,1,1,6,6,2,5,3,16,90458,9,88104,0,0,7,2354,0,0
AND,1,1,6,6,3,5,3,33,303461,19,292278,0,0,13,9143,1,2040
AND,1,1,6,6,4,5,3,65,423873,36,377475,1,32,27,46098,1,268
AND,0,0,0,0,5,5,3,232,10766,1,4020,0,0,231,6746,0,0
AND,1,0,0,0,5,5,3,1,7,0,0,0,0,1,7,0,0
AND,1,0,6,6,5,5,3,279,74601,3,1607,1,559,275,72435,0,0
AND,1,1,6,6,5,5,3,528,1207507,214,802975,26,73457,274,302546,14,28529
AND,1,1,6,6,0,6,3,83,354095,67,345872,0,0,16,8223,0,0
AND,1,1,6,6,1,6,3,36,320775,35,320681,0,0,1,94,0,0
AND,1,1,6,6,2,6,3,28,107303,20,101680,0,0,8,5623,0,0
AND,1,1,6,6,3,6,3,67,564866,42,561130,0,0,25,3736,0,0
AND,1,1,6,6,4,6,3,291,1170147,270,1157962,0,0,21,12185,0,0
AND,0,0,0,0,5,6,3,36,168,0,0,0,0,36,168,0,0
AND,1,0,6,6,5,6,3,236,55902,3,24791,0,0,233,31111,0,0
